A6,J1,J2,J20,label,A3Ar_w_2,A3Ar_w_3,A3Ar_w_4,A3Ar_w_5,A3Ar_w_6,A50A_2,A4A_new_w_2,A9_2,A9_3,A9_4,A9_5,A9_6,A9_7,A9_8
2,5,1,4,spender,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,1,7,3,spender,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2,8,6,2,spender,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,6,7,3,spender,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,8,10,1,debtor,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,2,5,2,spender,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2,1,1,4,spender,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,1,10,1,spender,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,10,10,1,saver,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,9,5,2,debtor,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2,5,8,2,spender,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,4,4,spender,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,10,10,1,debtor,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,7,7,2,debtor,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,5,10,2,saver,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,6,5,3,debtor,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,7,10,1,spender,True,False,False,False,False,False,True,True,False,False,False,False,False,False
2,8,9,2,debtor,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,10,3,spender,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,7,8,2,saver,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,9,7,1,saver,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,10,6,1,debtor,False,True,False,False,False,False,True,True,False,False,False,False,False,False
2,4,5,4,spender,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2,6,7,1,spender,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,6,6,2,saver,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1,6,5,1,spender,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,10,8,1,debtor,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,9,2,1,debtor,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2,4,98,3,spender,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2,5,9,3,saver,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,10,4,saver,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,10,2,spender,False,False,False,False,False,False,True,True,False,False,False,False,False,False
3,2,98,3,spender,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,3,8,1,spender,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,1,5,4,spender,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,8,7,1,debtor,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,5,1,spender,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,9,9,1,debtor,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2,8,9,1,debtor,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,5,4,2,debtor,False,False,True,False,False,False,True,True,False,False,False,False,False,False
2,1,10,1,debtor,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,8,7,1,saver,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,6,7,2,debtor,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,8,7,1,debtor,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,4,7,2,debtor,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,6,6,1,spender,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,6,1,3,saver,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2,3,2,3,spender,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,10,7,1,debtor,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2,5,1,3,spender,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,3,3,4,spender,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,5,5,3,spender,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2,4,8,3,saver,False,True,False,False,False,False,True,True,False,False,False,False,False,False
4,3,2,3,spender,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1,1,5,1,debtor,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1,8,7,3,spender,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1,98,2,spender,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,9,6,1,debtor,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,4,7,2,saver,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,3,6,1,spender,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,1,10,4,saver,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,9,1,1,spender,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,5,1,4,spender,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,7,4,spender,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,10,3,saver,False,False,False,False,False,False,True,True,False,False,False,False,False,False
4,3,6,1,saver,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,5,5,98,spender,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,3,5,4,spender,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,7,5,1,spender,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2,1,1,3,saver,True,False,False,False,False,False,True,True,False,False,False,False,False,False
2,1,6,3,spender,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,4,6,1,spender,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2,5,5,3,spender,True,False,False,False,False,False,True,True,False,False,False,False,False,False
4,5,3,2,spender,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,4,saver,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,9,10,1,debtor,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,2,1,3,spender,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,4,debtor,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,1,6,4,spender,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,saver,False,False,False,True,False,True,True,True,False,False,False,False,False,False
2,4,3,1,spender,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2,5,8,3,spender,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,7,1,saver,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,8,2,4,spender,False,False,False,True,False,False,True,True,False,False,False,False,False,False
1,9,10,2,saver,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1,7,8,2,saver,False,False,True,False,False,False,True,True,False,False,False,False,False,False
2,10,7,1,debtor,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,10,10,1,spender,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,8,7,1,saver,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,10,5,4,debtor,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,1,5,3,spender,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,6,5,2,debtor,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,5,4,1,debtor,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1,3,3,3,spender,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2,10,1,4,spender,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2,6,4,4,saver,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2,6,6,1,saver,True,False,False,False,False,False,True,True,False,False,False,False,False,False
4,8,7,1,spender,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1,2,1,2,saver,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1,7,8,1,saver,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,8,99,1,debtor,False,False,False,False,True,True,False,False,False,False,False,False,False,True
2,10,1,98,spender,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,1,1,4,spender,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,7,7,2,spender,False,True,False,False,False,False,True,True,False,False,False,False,False,False
4,4,6,2,spender,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,6,1,1,debtor,False,False,False,False,True,True,False,False,False,False,False,False,False,True
2,1,8,2,spender,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,8,5,3,spender,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,2,1,2,spender,False,True,False,False,False,False,False,True,False,False,False,False,False,False
